Model created by CAC model builder python script

500 CAC_elements
1 atom types

6.05884583085506e-08 18.074999939411544 xlo xhi
6.05884583085506e-08 18.074999939411544 ylo yhi
6.05884583085506e-08 18.074999939411544 zlo zhi
Masses

1 63.546
CAC_Elements

	1	1	1	9.037500000000001	3.615000036353075	1.8075000484707666
32	Atom	1	1	1	1
	1	1	1	7.230000012117693	5.422500024235384	1.8075000484707666
33	Atom	1	1	1	1
	1	1	1	10.844999987882309	3.615000036353075	6.058845869461038e-08
34	Atom	1	1	1	1
	1	1	1	12.652499975764616	5.422500024235384	6.058845869461038e-08
35	Atom	1	1	1	1
	1	1	1	12.652499975764616	3.615000036353075	1.8075000484707666
36	Atom	1	1	1	1
	1	1	1	10.844999987882309	5.422500024235384	1.8075000484707666
37	Atom	1	1	1	1
	1	1	1	14.459999963646926	3.615000036353075	6.058845869461038e-08
38	Atom	1	1	1	1
	1	1	1	16.267499951529235	5.422500024235384	6.058845869461038e-08
39	Atom	1	1	1	1
	1	1	1	16.267499951529235	3.615000036353075	1.8075000484707666
40	Atom	1	1	1	1
	1	1	1	14.459999963646926	5.422500024235384	1.8075000484707666
41	Atom	1	1	1	1
	1	1	1	6.058845869461038e-08	7.230000012117693	6.058845869461038e-08
42	Atom	1	1	1	1
	1	1	1	1.8075000484707666	9.037500000000001	6.058845869461038e-08
43	Atom	1	1	1	1
	1	1	1	1.8075000484707666	7.230000012117692	1.8075000484707666
44	Atom	1	1	1	1
	1	1	1	6.058845869461038e-08	9.037500000000001	1.8075000484707666
45	Atom	1	1	1	1
	1	1	1	3.615000036353075	7.230000012117693	6.058845869461038e-08
46	Atom	1	1	1	1
	1	1	1	5.422500024235384	9.037500000000001	6.058845869461038e-08
47	Atom	1	1	1	1
	1	1	1	5.422500024235384	7.230000012117693	1.8075000484707666
48	Atom	1	1	1	1
	1	1	1	3.615000036353075	9.037500000000001	1.8075000484707666
49	Atom	1	1	1	1
	1	1	1	7.230000012117693	7.230000012117693	6.058845869461038e-08
50	Atom	1	1	1	1
	1	1	1	9.0375	9.0375	6.058845869461038e-08
51	Atom	1	1	1	1
	1	1	1	9.037500000000001	7.230000012117693	1.8075000484707666
52	Atom	1	1	1	1
	1	1	1	7.230000012117693	9.037500000000001	1.8075000484707666
53	Atom	1	1	1	1
	1	1	1	10.844999987882309	7.230000012117693	6.058845869461038e-08
54	Atom	1	1	1	1
	1	1	1	12.652499975764616	9.037500000000001	6.058845869461038e-08
55	Atom	1	1	1	1
	1	1	1	12.652499975764616	7.230000012117693	1.8075000484707666
56	Atom	1	1	1	1
	1	1	1	10.844999987882309	9.037500000000001	1.8075000484707666
57	Atom	1	1	1	1
	1	1	1	14.459999963646926	7.230000012117693	6.058845869461038e-08
58	Atom	1	1	1	1
	1	1	1	16.267499951529235	9.037500000000001	6.058845869461038e-08
59	Atom	1	1	1	1
	1	1	1	16.267499951529235	7.230000012117693	1.8075000484707666
60	Atom	1	1	1	1
	1	1	1	14.459999963646926	9.037500000000001	1.8075000484707666
61	Atom	1	1	1	1
	1	1	1	6.058845869461038e-08	10.844999987882309	6.058845869461038e-08
62	Atom	1	1	1	1
	1	1	1	1.8075000484707666	12.652499975764616	6.058845869461038e-08
63	Atom	1	1	1	1
	1	1	1	1.8075000484707666	10.844999987882309	1.8075000484707666
64	Atom	1	1	1	1
	1	1	1	6.058845869461038e-08	12.652499975764616	1.8075000484707666
65	Atom	1	1	1	1
	1	1	1	3.615000036353075	10.844999987882309	6.058845869461038e-08
66	Atom	1	1	1	1
	1	1	1	5.422500024235384	12.652499975764616	6.058845869461038e-08
67	Atom	1	1	1	1
	1	1	1	5.422500024235384	10.844999987882309	1.8075000484707666
68	Atom	1	1	1	1
	1	1	1	3.615000036353075	12.652499975764616	1.8075000484707666
69	Atom	1	1	1	1
	1	1	1	7.230000012117693	10.844999987882309	6.058845869461038e-08
70	Atom	1	1	1	1
	1	1	1	9.037500000000001	12.652499975764616	6.058845869461038e-08
71	Atom	1	1	1	1
	1	1	1	9.037500000000001	10.844999987882309	1.8075000484707666
72	Atom	1	1	1	1
	1	1	1	7.230000012117692	12.652499975764616	1.8075000484707666
73	Atom	1	1	1	1
	1	1	1	10.844999987882309	10.844999987882309	6.058845869461038e-08
74	Atom	1	1	1	1
	1	1	1	12.652499975764616	12.652499975764616	6.058845869461038e-08
75	Atom	1	1	1	1
	1	1	1	12.652499975764616	10.844999987882309	1.8075000484707666
76	Atom	1	1	1	1
	1	1	1	10.844999987882309	12.652499975764616	1.8075000484707666
77	Atom	1	1	1	1
	1	1	1	14.459999963646926	10.844999987882309	6.058845869461038e-08
78	Atom	1	1	1	1
	1	1	1	16.267499951529235	12.652499975764616	6.058845869461038e-08
79	Atom	1	1	1	1
	1	1	1	16.267499951529235	10.844999987882309	1.8075000484707666
80	Atom	1	1	1	1
	1	1	1	14.459999963646926	12.652499975764616	1.8075000484707666
81	Atom	1	1	1	1
	1	1	1	6.058845869461038e-08	14.459999963646926	6.058845869461038e-08
82	Atom	1	1	1	1
	1	1	1	1.8075000484707666	16.267499951529235	6.058845869461038e-08
83	Atom	1	1	1	1
	1	1	1	1.8075000484707666	14.459999963646926	1.8075000484707666
84	Atom	1	1	1	1
	1	1	1	6.058845869461038e-08	16.267499951529235	1.8075000484707666
85	Atom	1	1	1	1
	1	1	1	3.615000036353075	14.459999963646926	6.058845869461038e-08
86	Atom	1	1	1	1
	1	1	1	5.422500024235384	16.267499951529235	6.058845869461038e-08
87	Atom	1	1	1	1
	1	1	1	5.422500024235384	14.459999963646926	1.8075000484707666
88	Atom	1	1	1	1
	1	1	1	3.615000036353075	16.267499951529235	1.8075000484707666
89	Atom	1	1	1	1
	1	1	1	7.230000012117693	14.459999963646926	6.058845869461038e-08
90	Atom	1	1	1	1
	1	1	1	9.037500000000001	16.267499951529235	6.058845869461038e-08
91	Atom	1	1	1	1
	1	1	1	9.037500000000001	14.459999963646926	1.8075000484707666
92	Atom	1	1	1	1
	1	1	1	7.230000012117693	16.267499951529235	1.8075000484707666
93	Atom	1	1	1	1
	1	1	1	10.844999987882309	14.459999963646926	6.058845869461038e-08
94	Atom	1	1	1	1
	1	1	1	12.652499975764616	16.267499951529235	6.058845869461038e-08
95	Atom	1	1	1	1
	1	1	1	12.652499975764616	14.459999963646926	1.8075000484707666
96	Atom	1	1	1	1
	1	1	1	10.844999987882309	16.267499951529235	1.8075000484707666
97	Atom	1	1	1	1
	1	1	1	14.459999963646926	14.459999963646926	6.058845869461038e-08
98	Atom	1	1	1	1
	1	1	1	16.267499951529235	16.267499951529235	6.058845869461038e-08
99	Atom	1	1	1	1
	1	1	1	16.267499951529235	14.459999963646926	1.8075000484707666
100	Atom	1	1	1	1
	1	1	1	14.459999963646926	16.267499951529235	1.8075000484707666
101	Atom	1	1	1	1
	1	1	1	6.058845869461038e-08	6.058845869461038e-08	3.615000036353075
102	Atom	1	1	1	1
	1	1	1	1.8075000484707666	1.8075000484707666	3.615000036353075
103	Atom	1	1	1	1
	1	1	1	1.8075000484707666	6.058845869461038e-08	5.422500024235384
104	Atom	1	1	1	1
	1	1	1	6.058845869461038e-08	1.8075000484707666	5.422500024235384
105	Atom	1	1	1	1
	1	1	1	3.615000036353075	6.058845869461038e-08	3.615000036353075
106	Atom	1	1	1	1
	1	1	1	5.422500024235384	1.8075000484707666	3.615000036353075
107	Atom	1	1	1	1
	1	1	1	5.422500024235384	6.058845869461038e-08	5.422500024235384
108	Atom	1	1	1	1
	1	1	1	3.615000036353075	1.8075000484707666	5.422500024235384
109	Atom	1	1	1	1
	1	1	1	7.230000012117693	6.058845869461038e-08	3.615000036353075
110	Atom	1	1	1	1
	1	1	1	9.037500000000001	1.8075000484707666	3.615000036353075
111	Atom	1	1	1	1
	1	1	1	9.037500000000001	6.058845869461038e-08	5.422500024235384
112	Atom	1	1	1	1
	1	1	1	7.230000012117692	1.8075000484707666	5.422500024235384
113	Atom	1	1	1	1
	1	1	1	10.844999987882309	6.058845869461038e-08	3.615000036353075
114	Atom	1	1	1	1
	1	1	1	12.652499975764616	1.8075000484707666	3.615000036353075
115	Atom	1	1	1	1
	1	1	1	12.652499975764616	6.058845869461038e-08	5.422500024235384
116	Atom	1	1	1	1
	1	1	1	10.844999987882309	1.8075000484707666	5.422500024235384
117	Atom	1	1	1	1
	1	1	1	14.459999963646926	6.058845869461038e-08	3.615000036353075
118	Atom	1	1	1	1
	1	1	1	16.267499951529235	1.8075000484707666	3.615000036353075
119	Atom	1	1	1	1
	1	1	1	16.267499951529235	6.058845869461038e-08	5.422500024235384
120	Atom	1	1	1	1
	1	1	1	14.459999963646926	1.8075000484707666	5.422500024235384
121	Atom	1	1	1	1
	1	1	1	6.058845869461038e-08	3.615000036353075	3.615000036353075
122	Atom	1	1	1	1
	1	1	1	1.8075000484707666	5.422500024235384	3.615000036353075
123	Atom	1	1	1	1
	1	1	1	1.8075000484707666	3.615000036353075	5.422500024235384
124	Atom	1	1	1	1
	1	1	1	6.058845869461038e-08	5.422500024235384	5.422500024235384
125	Atom	1	1	1	1
	1	1	1	3.615000036353075	3.615000036353075	3.615000036353075
126	Atom	1	1	1	1
	1	1	1	5.422500024235384	5.422500024235384	3.615000036353075
127	Atom	1	1	1	1
	1	1	1	5.422500024235384	3.615000036353075	5.422500024235384
128	Atom	1	1	1	1
	1	1	1	3.615000036353075	5.422500024235384	5.422500024235384
129	Atom	1	1	1	1
	1	1	1	7.230000012117693	3.615000036353075	3.615000036353075
130	Atom	1	1	1	1
	1	1	1	9.037500000000001	5.422500024235384	3.615000036353075
131	Atom	1	1	1	1
	1	1	1	9.037500000000001	3.615000036353075	5.422500024235384
132	Atom	1	1	1	1
	1	1	1	7.230000012117693	5.422500024235384	5.422500024235384
133	Atom	1	1	1	1
	1	1	1	10.844999987882309	3.615000036353075	3.615000036353075
134	Atom	1	1	1	1
	1	1	1	12.652499975764616	5.422500024235384	3.615000036353075
135	Atom	1	1	1	1
	1	1	1	12.652499975764616	3.615000036353075	5.422500024235384
136	Atom	1	1	1	1
	1	1	1	10.844999987882309	5.422500024235384	5.422500024235384
137	Atom	1	1	1	1
	1	1	1	14.459999963646926	3.615000036353075	3.615000036353075
138	Atom	1	1	1	1
	1	1	1	16.267499951529235	5.422500024235384	3.615000036353075
139	Atom	1	1	1	1
	1	1	1	16.267499951529235	3.615000036353075	5.422500024235384
140	Atom	1	1	1	1
	1	1	1	14.459999963646926	5.422500024235384	5.422500024235384
141	Atom	1	1	1	1
	1	1	1	6.058845869461038e-08	7.230000012117693	3.615000036353075
142	Atom	1	1	1	1
	1	1	1	1.8075000484707666	9.037500000000001	3.615000036353075
143	Atom	1	1	1	1
	1	1	1	1.8075000484707666	7.230000012117693	5.422500024235384
144	Atom	1	1	1	1
	1	1	1	6.058845869461038e-08	9.037500000000001	5.422500024235384
145	Atom	1	1	1	1
	1	1	1	3.615000036353075	7.230000012117693	3.615000036353075
146	Atom	1	1	1	1
	1	1	1	5.422500024235384	9.037500000000001	3.615000036353075
147	Atom	1	1	1	1
	1	1	1	5.422500024235384	7.230000012117693	5.422500024235384
148	Atom	1	1	1	1
	1	1	1	3.615000036353075	9.037500000000001	5.422500024235384
149	Atom	1	1	1	1
	1	1	1	7.230000012117693	7.230000012117693	3.615000036353075
150	Atom	1	1	1	1
	1	1	1	9.037500000000001	9.037500000000001	3.615000036353075
151	Atom	1	1	1	1
	1	1	1	9.037500000000001	7.230000012117693	5.422500024235384
152	Atom	1	1	1	1
	1	1	1	7.230000012117693	9.037500000000001	5.422500024235384
153	Atom	1	1	1	1
	1	1	1	10.844999987882309	7.230000012117692	3.615000036353075
154	Atom	1	1	1	1
	1	1	1	12.652499975764616	9.037500000000001	3.615000036353075
155	Atom	1	1	1	1
	1	1	1	12.652499975764616	7.230000012117693	5.422500024235384
156	Atom	1	1	1	1
	1	1	1	10.844999987882309	9.037500000000001	5.422500024235384
157	Atom	1	1	1	1
	1	1	1	14.459999963646926	7.230000012117693	3.615000036353075
158	Atom	1	1	1	1
	1	1	1	16.267499951529235	9.037500000000001	3.615000036353075
159	Atom	1	1	1	1
	1	1	1	16.267499951529235	7.230000012117693	5.422500024235384
160	Atom	1	1	1	1
	1	1	1	14.459999963646926	9.037500000000001	5.422500024235384
161	Atom	1	1	1	1
	1	1	1	6.058845869461038e-08	10.844999987882309	3.615000036353075
162	Atom	1	1	1	1
	1	1	1	1.8075000484707666	12.652499975764616	3.615000036353075
163	Atom	1	1	1	1
	1	1	1	1.8075000484707666	10.844999987882309	5.422500024235384
164	Atom	1	1	1	1
	1	1	1	6.058845869461038e-08	12.652499975764616	5.422500024235384
165	Atom	1	1	1	1
	1	1	1	3.615000036353075	10.844999987882309	3.615000036353075
166	Atom	1	1	1	1
	1	1	1	5.422500024235384	12.652499975764616	3.615000036353075
167	Atom	1	1	1	1
	1	1	1	5.422500024235384	10.844999987882309	5.422500024235384
168	Atom	1	1	1	1
	1	1	1	3.615000036353075	12.652499975764616	5.422500024235384
169	Atom	1	1	1	1
	1	1	1	7.230000012117693	10.844999987882309	3.615000036353075
170	Atom	1	1	1	1
	1	1	1	9.037500000000001	12.652499975764616	3.615000036353075
171	Atom	1	1	1	1
	1	1	1	9.037500000000001	10.844999987882309	5.422500024235384
172	Atom	1	1	1	1
	1	1	1	7.230000012117693	12.652499975764616	5.422500024235384
173	Atom	1	1	1	1
	1	1	1	10.844999987882309	10.844999987882309	3.615000036353075
174	Atom	1	1	1	1
	1	1	1	12.652499975764616	12.652499975764616	3.615000036353075
175	Atom	1	1	1	1
	1	1	1	12.652499975764616	10.844999987882309	5.422500024235384
176	Atom	1	1	1	1
	1	1	1	10.844999987882309	12.652499975764616	5.422500024235384
177	Atom	1	1	1	1
	1	1	1	14.459999963646926	10.844999987882309	3.615000036353075
178	Atom	1	1	1	1
	1	1	1	16.267499951529235	12.652499975764616	3.615000036353075
179	Atom	1	1	1	1
	1	1	1	16.267499951529235	10.844999987882309	5.422500024235384
180	Atom	1	1	1	1
	1	1	1	14.459999963646926	12.652499975764616	5.422500024235384
181	Atom	1	1	1	1
	1	1	1	6.058845869461038e-08	14.459999963646926	3.615000036353075
182	Atom	1	1	1	1
	1	1	1	1.8075000484707666	16.267499951529235	3.615000036353075
183	Atom	1	1	1	1
	1	1	1	1.8075000484707666	14.459999963646926	5.422500024235384
184	Atom	1	1	1	1
	1	1	1	6.058845869461038e-08	16.267499951529235	5.422500024235384
185	Atom	1	1	1	1
	1	1	1	3.615000036353075	14.459999963646926	3.615000036353075
186	Atom	1	1	1	1
	1	1	1	5.422500024235384	16.267499951529235	3.615000036353075
187	Atom	1	1	1	1
	1	1	1	5.422500024235384	14.459999963646926	5.422500024235384
188	Atom	1	1	1	1
	1	1	1	3.615000036353075	16.267499951529235	5.422500024235384
189	Atom	1	1	1	1
	1	1	1	7.230000012117693	14.459999963646926	3.615000036353075
190	Atom	1	1	1	1
	1	1	1	9.037500000000001	16.267499951529235	3.615000036353075
191	Atom	1	1	1	1
	1	1	1	9.037500000000001	14.459999963646926	5.422500024235384
192	Atom	1	1	1	1
	1	1	1	7.230000012117693	16.267499951529235	5.422500024235384
193	Atom	1	1	1	1
	1	1	1	10.844999987882309	14.459999963646926	3.615000036353075
194	Atom	1	1	1	1
	1	1	1	12.652499975764616	16.267499951529235	3.615000036353075
195	Atom	1	1	1	1
	1	1	1	12.652499975764616	14.459999963646926	5.422500024235384
196	Atom	1	1	1	1
	1	1	1	10.844999987882309	16.267499951529235	5.422500024235384
197	Atom	1	1	1	1
	1	1	1	14.459999963646926	14.459999963646926	3.615000036353075
198	Atom	1	1	1	1
	1	1	1	16.267499951529235	16.267499951529235	3.615000036353075
199	Atom	1	1	1	1
	1	1	1	16.267499951529235	14.459999963646926	5.422500024235384
200	Atom	1	1	1	1
	1	1	1	14.459999963646926	16.267499951529235	5.422500024235384
201	Atom	1	1	1	1
	1	1	1	6.058845869461038e-08	6.058845869461038e-08	7.230000012117692
202	Atom	1	1	1	1
	1	1	1	1.8075000484707666	1.8075000484707666	7.230000012117692
203	Atom	1	1	1	1
	1	1	1	1.8075000484707666	6.058845869461038e-08	9.037500000000001
204	Atom	1	1	1	1
	1	1	1	6.058845869461038e-08	1.8075000484707666	9.037500000000001
205	Atom	1	1	1	1
	1	1	1	3.615000036353075	6.058845869461038e-08	7.230000012117693
206	Atom	1	1	1	1
	1	1	1	5.422500024235384	1.8075000484707666	7.230000012117693
207	Atom	1	1	1	1
	1	1	1	5.422500024235384	6.058845869461038e-08	9.037500000000001
208	Atom	1	1	1	1
	1	1	1	3.615000036353075	1.8075000484707666	9.037500000000001
209	Atom	1	1	1	1
	1	1	1	7.230000012117693	6.058845869461038e-08	7.230000012117693
210	Atom	1	1	1	1
	1	1	1	9.037500000000001	1.8075000484707666	7.230000012117693
211	Atom	1	1	1	1
	1	1	1	9.0375	6.058845869461038e-08	9.0375
212	Atom	1	1	1	1
	1	1	1	7.230000012117693	1.8075000484707666	9.037500000000001
213	Atom	1	1	1	1
	1	1	1	10.844999987882309	6.058845869461038e-08	7.230000012117693
214	Atom	1	1	1	1
	1	1	1	12.652499975764616	1.8075000484707666	7.230000012117693
215	Atom	1	1	1	1
	1	1	1	12.652499975764616	6.058845869461038e-08	9.037500000000001
216	Atom	1	1	1	1
	1	1	1	10.844999987882309	1.8075000484707666	9.037500000000001
217	Atom	1	1	1	1
	1	1	1	14.459999963646926	6.058845869461038e-08	7.230000012117693
218	Atom	1	1	1	1
	1	1	1	16.267499951529235	1.8075000484707666	7.230000012117693
219	Atom	1	1	1	1
	1	1	1	16.267499951529235	6.058845869461038e-08	9.037500000000001
220	Atom	1	1	1	1
	1	1	1	14.459999963646926	1.8075000484707666	9.037500000000001
221	Atom	1	1	1	1
	1	1	1	6.058845869461038e-08	3.615000036353075	7.230000012117693
222	Atom	1	1	1	1
	1	1	1	1.8075000484707666	5.422500024235384	7.230000012117693
223	Atom	1	1	1	1
	1	1	1	1.8075000484707666	3.615000036353075	9.037500000000001
224	Atom	1	1	1	1
	1	1	1	6.058845869461038e-08	5.422500024235384	9.037500000000001
225	Atom	1	1	1	1
	1	1	1	3.615000036353075	3.615000036353075	7.230000012117693
226	Atom	1	1	1	1
	1	1	1	5.422500024235384	5.422500024235384	7.230000012117693
227	Atom	1	1	1	1
	1	1	1	5.422500024235384	3.615000036353075	9.037500000000001
228	Atom	1	1	1	1
	1	1	1	3.615000036353075	5.422500024235384	9.037500000000001
229	Atom	1	1	1	1
	1	1	1	7.230000012117693	3.615000036353075	7.230000012117693
230	Atom	1	1	1	1
	1	1	1	9.037500000000001	5.422500024235384	7.230000012117693
231	Atom	1	1	1	1
	1	1	1	9.037500000000001	3.615000036353075	9.037500000000001
232	Atom	1	1	1	1
	1	1	1	7.230000012117693	5.422500024235384	9.037500000000001
233	Atom	1	1	1	1
	1	1	1	10.844999987882309	3.615000036353075	7.230000012117692
234	Atom	1	1	1	1
	1	1	1	12.652499975764616	5.422500024235384	7.230000012117693
235	Atom	1	1	1	1
	1	1	1	12.652499975764616	3.615000036353075	9.037500000000001
236	Atom	1	1	1	1
	1	1	1	10.844999987882309	5.422500024235384	9.037500000000001
237	Atom	1	1	1	1
	1	1	1	14.459999963646926	3.615000036353075	7.230000012117693
238	Atom	1	1	1	1
	1	1	1	16.267499951529235	5.422500024235384	7.230000012117693
239	Atom	1	1	1	1
	1	1	1	16.267499951529235	3.615000036353075	9.037500000000001
240	Atom	1	1	1	1
	1	1	1	14.459999963646926	5.422500024235384	9.037500000000001
241	Atom	1	1	1	1
	1	1	1	6.058845869461038e-08	7.230000012117693	7.230000012117693
242	Atom	1	1	1	1
	1	1	1	1.8075000484707666	9.037500000000001	7.230000012117693
243	Atom	1	1	1	1
	1	1	1	1.8075000484707666	7.230000012117693	9.037500000000001
244	Atom	1	1	1	1
	1	1	1	6.058845869461038e-08	9.0375	9.0375
245	Atom	1	1	1	1
	1	1	1	3.615000036353075	7.230000012117693	7.230000012117693
246	Atom	1	1	1	1
	1	1	1	5.422500024235384	9.037500000000001	7.230000012117693
247	Atom	1	1	1	1
	1	1	1	5.422500024235384	7.230000012117693	9.037500000000001
248	Atom	1	1	1	1
	1	1	1	3.615000036353075	9.037500000000001	9.037500000000001
249	Atom	1	1	1	1
	1	1	1	7.230000012117693	7.230000012117693	7.230000012117693
250	Atom	1	1	1	1
	1	1	1	9.0375	9.0375	7.230000012117693
251	Atom	1	1	1	1
	1	1	1	9.0375	7.230000012117693	9.0375
252	Atom	1	1	1	1
	1	1	1	7.230000012117693	9.0375	9.0375
253	Atom	1	1	1	1
	1	1	1	10.844999987882309	7.230000012117693	7.230000012117693
254	Atom	1	1	1	1
	1	1	1	12.652499975764616	9.0375	7.230000012117693
255	Atom	1	1	1	1
	1	1	1	12.652499975764616	7.230000012117693	9.0375
256	Atom	1	1	1	1
	1	1	1	10.844999987882309	9.0375	9.0375
257	Atom	1	1	1	1
	1	1	1	14.459999963646926	7.230000012117693	7.230000012117693
258	Atom	1	1	1	1
	1	1	1	16.267499951529235	9.037500000000001	7.230000012117693
259	Atom	1	1	1	1
	1	1	1	16.267499951529235	7.230000012117693	9.037500000000001
260	Atom	1	1	1	1
	1	1	1	14.459999963646926	9.0375	9.0375
261	Atom	1	1	1	1
	1	1	1	6.058845869461038e-08	10.844999987882309	7.230000012117693
262	Atom	1	1	1	1
	1	1	1	1.8075000484707666	12.652499975764616	7.230000012117693
263	Atom	1	1	1	1
	1	1	1	1.8075000484707666	10.844999987882309	9.037500000000001
264	Atom	1	1	1	1
	1	1	1	6.058845869461038e-08	12.652499975764616	9.037500000000001
265	Atom	1	1	1	1
	1	1	1	3.615000036353075	10.844999987882309	7.230000012117693
266	Atom	1	1	1	1
	1	1	1	5.422500024235384	12.652499975764616	7.230000012117693
267	Atom	1	1	1	1
	1	1	1	5.422500024235384	10.844999987882309	9.037500000000001
268	Atom	1	1	1	1
	1	1	1	3.615000036353075	12.652499975764616	9.037500000000001
269	Atom	1	1	1	1
	1	1	1	7.230000012117693	10.844999987882309	7.230000012117693
270	Atom	1	1	1	1
	1	1	1	9.0375	12.652499975764616	7.230000012117693
271	Atom	1	1	1	1
	1	1	1	9.0375	10.844999987882309	9.0375
272	Atom	1	1	1	1
	1	1	1	7.230000012117693	12.652499975764616	9.0375
273	Atom	1	1	1	1
	1	1	1	10.844999987882309	10.844999987882309	7.230000012117692
274	Atom	1	1	1	1
	1	1	1	12.652499975764616	12.652499975764616	7.230000012117693
275	Atom	1	1	1	1
	1	1	1	12.652499975764616	10.844999987882309	9.0375
276	Atom	1	1	1	1
	1	1	1	10.844999987882309	12.652499975764616	9.0375
277	Atom	1	1	1	1
	1	1	1	14.459999963646926	10.844999987882309	7.230000012117693
278	Atom	1	1	1	1
	1	1	1	16.267499951529235	12.652499975764616	7.230000012117693
279	Atom	1	1	1	1
	1	1	1	16.267499951529235	10.844999987882309	9.0375
280	Atom	1	1	1	1
	1	1	1	14.459999963646926	12.652499975764616	9.0375
281	Atom	1	1	1	1
	1	1	1	6.058845869461038e-08	14.459999963646926	7.230000012117693
282	Atom	1	1	1	1
	1	1	1	1.8075000484707666	16.267499951529235	7.230000012117693
283	Atom	1	1	1	1
	1	1	1	1.8075000484707666	14.459999963646926	9.037500000000001
284	Atom	1	1	1	1
	1	1	1	6.058845869461038e-08	16.267499951529235	9.037500000000001
285	Atom	1	1	1	1
	1	1	1	3.615000036353075	14.459999963646926	7.230000012117693
286	Atom	1	1	1	1
	1	1	1	5.422500024235384	16.267499951529235	7.230000012117693
287	Atom	1	1	1	1
	1	1	1	5.422500024235384	14.459999963646926	9.037500000000001
288	Atom	1	1	1	1
	1	1	1	3.615000036353075	16.267499951529235	9.037500000000001
289	Atom	1	1	1	1
	1	1	1	7.230000012117693	14.459999963646926	7.230000012117693
290	Atom	1	1	1	1
	1	1	1	9.037500000000001	16.267499951529235	7.230000012117693
291	Atom	1	1	1	1
	1	1	1	9.0375	14.459999963646926	9.0375
292	Atom	1	1	1	1
	1	1	1	7.230000012117693	16.267499951529235	9.037500000000001
293	Atom	1	1	1	1
	1	1	1	10.844999987882309	14.459999963646926	7.230000012117693
294	Atom	1	1	1	1
	1	1	1	12.652499975764616	16.267499951529235	7.230000012117693
295	Atom	1	1	1	1
	1	1	1	12.652499975764616	14.459999963646926	9.0375
296	Atom	1	1	1	1
	1	1	1	10.844999987882309	16.267499951529235	9.0375
297	Atom	1	1	1	1
	1	1	1	14.459999963646926	14.459999963646926	7.230000012117693
298	Atom	1	1	1	1
